Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-01-01,2682.3,2694.8,2635.0,2650.0,2645.6,675880.0,17944.18
2018-01-02,2660.0,2669.6,2620.2,2631.0,2631.2,960145.0,25358.0
2018-01-03,2632.0,2669.0,2631.2,2639.0,2638.65,628560.0,16651.86
2018-01-04,2650.0,2662.0,2640.0,2650.0,2657.1,456541.0,12098.07
2018-01-05,2650.0,2699.5,2650.0,2695.0,2689.2,576853.0,15488.21
2018-01-08,2700.0,2726.85,2681.85,2708.8,2714.4,621110.0,16830.46
2018-01-09,2715.0,2721.0,2676.55,2708.95,2709.0,1074698.0,29055.11
2018-01-10,2711.0,2816.0,2694.65,2803.0,2806.6,1682925.0,46504.24
2018-01-11,2810.0,2821.9,2782.2,2792.5,2790.5,1260524.0,35251.61
2018-01-12,2805.0,2805.0,2740.55,2769.9,2776.35,1680157.0,46444.23
2018-01-15,2777.15,2808.0,2735.05,2737.4,2746.1,728607.0,20170.15
2018-01-16,2756.0,2861.65,2750.55,2860.0,2850.85,2133876.0,60484.65
2018-01-17,2870.0,2925.0,2862.15,2895.0,2888.95,2140403.0,62079.46
2018-01-18,2897.0,2933.0,2868.05,2926.55,2918.2,1104739.0,31997.12
2018-01-19,2930.55,2982.0,2903.65,2974.85,2959.3,910000.0,26670.01
2018-01-22,2961.0,3134.7,2922.0,3090.0,3116.4,2183555.0,66645.66
2018-01-23,3114.95,3142.35,3090.05,3097.9,3102.0,1619805.0,50408.79
2018-01-24,3090.0,3259.05,3082.65,3174.95,3174.6,2810769.0,89651.88
2018-01-25,3175.0,3179.8,3081.0,3133.0,3121.05,1916922.0,59866.62
2018-01-29,3131.4,3225.0,3122.0,3199.25,3198.85,1570530.0,50196.39
2018-01-30,3180.0,3203.8,3143.7,3152.15,3152.85,787379.0,24932.03
2018-01-31,3137.0,3150.0,3098.6,3111.15,3112.35,1521607.0,47461.05
2018-02-01,3124.0,3190.0,3088.8,3150.0,3138.6,1200315.0,37764.74
2018-02-02,3120.0,3190.0,3103.45,3153.0,3153.65,1228245.0,38901.63
2018-02-05,3110.0,3188.0,3076.85,3110.0,3103.2,1378871.0,43003.56
2018-02-06,3010.0,3077.15,2985.0,3000.0,2997.25,1328653.0,40137.44
2018-02-07,3027.0,3031.0,2947.45,2959.0,2955.05,1090162.0,32435.12
2018-02-08,2979.75,3027.6,2959.0,2966.2,2974.2,1377502.0,41327.16
2018-02-09,2950.0,2994.0,2896.65,2978.3,2971.7,1051229.0,30910.37
2018-02-12,2978.3,3023.35,2955.55,2960.15,2967.3,987281.0,29434.08
2018-02-14,2970.0,2974.45,2892.5,2900.0,2911.8,1423766.0,41853.67
2018-02-15,2931.95,2943.0,2905.1,2922.0,2925.85,1232618.0,36059.54
2018-02-16,2923.0,2999.6,2923.0,2931.0,2933.05,1257878.0,37302.56
2018-02-19,2945.0,2953.3,2895.2,2923.65,2923.6,784112.0,22959.55
2018-02-20,2928.0,2985.05,2927.9,2943.0,2944.75,944534.0,27951.26
2018-02-21,2974.0,3062.6,2960.05,3042.35,3042.3,1544614.0,46589.38
2018-02-22,3052.0,3079.0,3022.5,3040.05,3050.2,1731505.0,52773.42
2018-02-23,3050.0,3089.0,2992.1,3078.0,3075.8,1681250.0,51189.36
2018-02-26,3075.0,3089.95,3021.2,3025.6,3031.7,681941.0,20758.94
2018-02-27,3041.0,3078.55,3032.0,3042.0,3042.35,858900.0,26234.43
2018-02-28,3035.0,3063.95,3021.45,3033.4,3035.05,1353432.0,41146.52
2018-03-01,3049.0,3061.2,3020.0,3033.0,3037.7,859062.0,26134.81
2018-03-05,3049.0,3113.65,3032.95,3103.0,3105.85,1429084.0,43955.23
2018-03-06,3122.0,3127.0,3030.15,3041.0,3042.8,953382.0,29434.03
2018-03-07,3070.0,3089.0,3018.5,3028.7,3027.45,958886.0,29200.78
2018-03-08,3054.9,3054.9,2987.5,3001.85,3003.95,975913.0,29449.17
2018-03-09,3005.0,3063.2,2977.2,3035.0,3034.1,936218.0,28373.81
2018-03-12,3043.0,3083.9,3035.5,3046.95,3052.15,1045670.0,32006.69
2018-03-13,2924.9,2939.7,2872.0,2886.1,2886.8,44033577.0,1268361.56
2018-03-14,2892.95,2923.05,2875.05,2887.85,2886.9,1834334.0,53188.8
2018-03-15,2895.0,2902.55,2855.6,2867.0,2869.7,1174453.0,33788.1
2018-03-16,2868.8,2872.0,2805.0,2828.0,2825.7,3598741.0,101999.79
2018-03-19,2829.0,2848.0,2820.0,2828.75,2831.0,1744970.0,49425.94
2018-03-20,2820.0,2873.2,2819.0,2870.0,2864.85,2012492.0,57401.63
2018-03-21,2872.5,2884.3,2850.0,2856.1,2856.75,1953839.0,55992.39
2018-03-22,2859.95,2875.95,2822.55,2824.0,2831.35,1163047.0,33072.11
2018-03-23,2802.0,2834.1,2798.05,2809.2,2818.15,1827061.0,51464.39
2018-03-26,2819.0,2827.4,2781.55,2817.0,2817.0,1482105.0,41681.65
2018-03-27,2825.0,2863.0,2823.05,2843.8,2847.7,1247287.0,35492.78
2018-03-28,2835.9,2875.0,2825.0,2849.35,2849.15,3432827.0,97984.21
2018-04-02,2840.0,2914.0,2840.0,2903.0,2909.65,831494.0,24021.39
2018-04-03,2892.1,2929.9,2892.1,2908.4,2911.25,968645.0,28167.43
2018-04-04,2929.45,2934.0,2892.0,2906.9,2910.9,1420910.0,41418.24
2018-04-05,2926.55,2963.75,2920.35,2954.1,2957.95,904712.0,26684.99
2018-04-06,2954.0,2960.0,2926.55,2939.7,2950.3,564509.0,16617.4
2018-04-09,2939.7,2963.5,2915.0,2925.05,2923.9,617933.0,18147.96
2018-04-10,2925.7,2957.25,2925.7,2933.4,2937.6,592266.0,17433.81
2018-04-11,2950.6,3025.0,2945.6,3010.0,3014.15,1562208.0,46673.84
2018-04-12,3010.0,3150.0,3007.95,3136.0,3139.25,3057180.0,95270.47
2018-04-13,3150.0,3240.8,3132.1,3145.5,3153.3,4089559.0,130104.04
2018-04-16,3116.0,3199.95,3110.75,3185.05,3187.65,3135137.0,99364.61
2018-04-17,3187.65,3194.95,3147.2,3163.6,3166.6,1650862.0,52263.2
2018-04-18,3166.0,3193.45,3145.85,3162.7,3159.1,1216533.0,38522.32
2018-04-19,3179.9,3217.2,3165.75,3191.15,3191.15,2410476.0,76907.75
2018-04-20,3250.0,3422.35,3240.0,3414.0,3402.45,9232831.0,309398.51
2018-04-23,3424.0,3557.9,3389.55,3395.9,3408.65,7592955.0,264086.57
2018-04-24,3410.0,3443.15,3342.5,3380.0,3385.65,4157168.0,140749.38
2018-04-25,3385.0,3483.0,3365.05,3466.0,3470.25,4098287.0,141195.85
2018-04-26,3467.0,3560.0,3467.0,3523.95,3539.25,6067517.0,214112.74
2018-04-27,3525.0,3544.0,3420.0,3458.0,3451.95,2250665.0,78221.68
2018-04-30,3451.95,3549.0,3437.6,3529.0,3532.1,1729279.0,60932.2
2018-05-02,3530.5,3532.2,3471.3,3500.0,3499.75,1579023.0,55218.26
2018-05-03,3509.8,3526.0,3470.4,3481.75,3481.85,1880775.0,65856.82
2018-05-04,3492.0,3497.0,3470.0,3479.0,3480.75,1173622.0,40902.42
2018-05-07,3490.0,3490.0,3410.9,3428.0,3420.95,1742213.0,59904.35
2018-05-08,3434.7,3486.5,3396.7,3440.2,3441.2,1496410.0,51593.22
2018-05-09,3440.2,3494.75,3440.2,3488.5,3489.3,1307525.0,45514.23
2018-05-10,3502.95,3511.15,3440.2,3446.3,3451.25,1929339.0,67113.81
2018-05-11,3454.2,3485.0,3442.5,3461.0,3456.95,1313938.0,45476.37
2018-05-14,3457.0,3471.0,3410.8,3440.0,3433.55,1216947.0,41714.6
2018-05-15,3450.0,3495.8,3433.7,3487.0,3482.4,976445.0,33960.47
2018-05-16,3479.95,3509.0,3475.25,3497.0,3493.9,824225.0,28800.12
2018-05-17,3512.95,3533.15,3476.0,3480.8,3491.8,1484024.0,52084.64
2018-05-18,3480.8,3517.7,3458.0,3495.0,3502.05,937498.0,32698.61
